round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,3.6858629021071923e-07,1.0,3.724483015594273e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,1.696222988793276e-07,1.0,3.6220624016934055e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,2.8093101194186107e-07,1.0,5.999072510929802e-07,1.0,relu,None,5,64,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,7.932664671043289e-08,1.0,1.6401014943609418e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.0006309323600197041,1.0,0.0011059256675259317,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,5.658248198367438e-08,1.0,1.240552180750408e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,1.7325353662264927e-06,1.0,2.8454950389505933e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,9.775133194489975e-08,1.0,2.2489978783993654e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,1.7339249637081543e-07,1.0,2.22367406497789e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,7.821133106202153e-08,1.0,1.695528519651271e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,7.91114821386616e-08,1.0,1.6603051957576216e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,5.133714323794766e-07,1.0,5.45236149046342e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,1.0567752511112953e-07,1.0,2.2855317317371837e-07,1.0,relu,None,5,64,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.008430504421727035,0.9975504875183105,0.00978319743935445,0.99708956,tanh,None,5,4,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.009701897527157057,0.9970454573631287,0.010281674020555315,0.99702734,tanh,None,5,4,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.00838342110366523,0.997474730014801,0.00968211319800281,0.9969527,tanh,None,5,4,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.009610299635020018,0.9971969723701477,0.009983167503682423,0.99701494,tanh,None,5,4,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.010054518011918367,0.9967929124832153,0.010290337088795851,0.99696517,tanh,None,5,4,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.009790614216912989,0.9971717000007629,0.010362807153524316,0.9969154,tanh,None,5,4,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.008948085504017225,0.9972474575042725,0.0099155949068543,0.9970398,tanh,None,5,4,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.006587877873686434,0.998106062412262,0.008435933605283592,0.99756217,tanh,None,5,4,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.006709520308832365,0.9983333349227905,0.008645817687519507,0.9975746,tanh,None,5,4,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.005279878769199261,0.9987878799438477,0.006985983371326876,0.998097,tanh,None,5,4,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.0015291594334937116,0.9994696974754333,0.001341181764177806,0.99963933,tanh,None,5,4,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.003702558331024468,0.9989141225814819,0.0020363933566376596,0.99942786,tanh,None,5,4,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.0028635427010996147,0.99921715259552,0.003578030034670284,0.99896765,tanh,None,5,4,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.0007870341773374057,0.9997474551200867,0.002509269215071723,0.9993657,tanh,None,5,4,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.004636352213180884,0.9987121224403381,0.004063664570338331,0.9990299,tanh,None,5,4,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.00198054318857421,0.9991413950920105,0.0022670319688176963,0.9993408,tanh,None,5,4,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.007305696599358436,0.9980807900428772,0.004470408245190752,0.99883085,tanh,None,5,4,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0036300998655210467,0.9989141225814819,0.0028935902908963714,0.9991542,tanh,None,5,4,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0038279925640307914,0.9990909099578857,0.004794772642429174,0.9987313,tanh,None,5,4,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.0031007843492849557,0.9991413950920105,0.0034994687225786327,0.9991045,tanh,None,5,4,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.0009650814682045349,0.9998232126235962,0.002886866229872708,0.99921644,tanh,None,5,4,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.004999984547106615,0.9990909099578857,0.00601202125017895,0.9985572,tanh,None,5,4,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
